Title,Content,Label
'청와대 李會昌 지원 의혹 매일 선거대책문건 전달',"청와대,김후보,한나라당,李會昌,재협상,김대변인,김대중,적합론,외국언론,지도자,金大中,會晟,문건사본,회성,구전홍보팀,국민회의후보,金忠根,부작용,대변인,김충근,민정비서실,국민회의,모비서관,비서실,이후보,국민신당,이외창,tv,imf,전달,문건,거부,홍보,후보,주장,분량,의혹",1
"일,‘위안부’문제 더 끌지 말라(사설)","위안부,일본,결의안,인권위,일본정부,인권소위,아시아,대심원,한국,안보리,제네바,위안부문제,ilo,국제노동기구,관련문서,전문가위원회,현지언론,미래세대,자임,2차,소수자,불법행위,피해국,내법,전문가,범죄행위",1
조순'훌훌털고' 대선가도 돌입,"조총재,민주당,당산철교,조순,신라호텔,1명,서울,거물급,서울시청,최노석,미래학자,앨빈,남산3호,장성,예비역,대선행보,정책자문팀,6개,입당의사,명실상부,조순정당,혼잡통행료,가속화,제자그룹,종합기획,반대여론,대외협력,한국경제,토플러,공약개발,정책공약,1차,남산,통행료,2중",1
'일광 횟집' '넷플릭스에 투자' 30대 가짜뉴스,'지난 1년간 우리 사회의 30대 가짜뉴스'를 선정해 11일 발표했다...'일광'은 인근 일광산에서 유래했다고 가짜뉴스로 판단한 이유를 설명했다. ..젊은 연령층은 스마트폰에 대한 의존도가 높기 때문에 가짜뉴스를 쉽게 받아들인다며 ..가짜뉴스를 실시간을 확신하는 시스템으로 된다면 걱정이 된다고 말했다. ....가짜뉴스를 근절시키려면 가짜뉴스를 ..,0
일 지주회사등장 초읽기-전후50년만에…기업집단 주식규제 완화조치,"지주회사,부분해금,사민당,일본,유력기업들,3개월,스미토모,정기국회,상한선,기업집단,ntt,설립자유화,21조,경제계,의무화,위원회,자민당,국회심의,언론보도,사후서류제출,연립여당,개정법안,미쓰이,정부안,최종안,삼능,국회심의과정,전쟁전,자회사설립,순수지주회사,지배력,법시행,서류제출,시장지배력,삼정,독점적,실태보고,지적도,합병규제",1
경제팀 문책해야(사설),"기아사태,한국,불안감,경제팀,만큼,주가폭락,경제파탄,신뢰회복,법정관리,일관성,형평성,국제금융시장,부도유예협약,패닉,공무원,벼랑끝,도산,국고손실,금리상승,투자자,투명성,금융대,위기관리,금융부실화,외국자금,패닉현상,투자자들,가정주부,상황인식,불길,대기업연쇄도산,외환위기,마비상태,정책불신,투자매력,제한폭",1
美 국무부 中 가짜뉴스 유포에 수조원 사용…비판적 정보는 억제,"[머니투데이 정기종 기자] 국무부 산하 국제관여센터(GEC), 보고서 통해 中 언론 통제 비판 .. .. .. ..미국 국무부가 중국이 수조원의 자금을 투입해 전세계적으로 가짜 뉴스를 퍼뜨리고 있다고 비판했다... .. .. ..29일 뉴시스와 AFP 통신 등에 따르면 미국 국무부 산하 국제관여센터(GEC)는 보고서를 통해 중국 정부가 공산당에 대한 긍..",0
이회창 후보 TV토론 일문일답,"토론회,이대표,신한국당,방청객,후보자,tv,이회창,지역감정,병역문제,패널들,여의도,지원금,10대,이한동,미국,1m79,기성세대,노동법,충청도,세대교체,공정성,방송사,애들,방송관계자,tv토론,정치구조",1
정보화지수…한국 ‘22위’,"미국,한국,스칸디나비아,지표면,사회지표면,정보화,대한무역투자진흥공사,컨설팅기관,22위,스웨덴,덴마크,핀란드,노르웨이,컴퓨터보급률,33위,11위,언론자유,1위,상대적,20위,각국,조사결과,idc,차지,조사,세계,전화,정보,비율,분야,보급,인터넷,경제,기관,정도,전산,시사,중요,추진",1
(중앙일보를 읽고)운전자수준 감안 전문정보 실어야,"부동액,전문정보,자원낭비,4천,3천,교환주기,사계절,38도,겨울용,운전자,하백용,비율,감안,오일,영하,엔진,모니터,확인,보도,언론,측면,낭비,자원,상식적,상식,사용,유통,필수,과다,겨울,점검,가지,여름,히터,정보,전문,수준",1
(단신) 신문의 날 표어 선정,"관리국,김용미,신문인,한국신문방송편집인협회,한국기자협회,한국신문협회,kh,김용미kh내외경제,신문,표어,언론,보도,선정,경제,대상,총무,확인,공모,전국,책임,공정,공익,뿌리",1
인도네시아 예금인출사태,"인도네시아,루피아,자카르타,현지언론들,경계태세,태국,불안감,방콕,중앙은행,은행들,은행계좌,afp,사태,명단,소문,예금,거액,은행,하오,보도,동결,정부,계좌,성명,예정,돌입,태세,현지,경계,부실,언론,대상,금융,전환,채권,사실,폐쇄,기관,대비,확산,재연,달러",1
북 조선일보 보복위협-공보처 즉각중단 촉구,"보복위협,공보처,조선일보,발표문,오홍식,예의주시,대변인,북한,위협,보복,표명,중단,촉구,연일,예의,추이,사태,항의,언론,입장,공식,공언,사설,주시",1
이처럼 환대받을줄 몰랐다,"서울,黃長燁,총사장,한국,安家,서울생활,金德弘,아침식사,필리핀,조간신문,北京,조간신문들,대서특필,조선,노도당비서,여광,관계당국,홍삼진액,적응,당국,소식,이틀,정도,환대,식사,사회,망명,생활,관리,보호,모습,언론,노력,수사,신문,표정,생각,무역,본격적,보도,중점",1
정태수리스트 오른 부산출신 의원들 움직임,"최고문,민주계,한보,김의원,정태수리스트,부산,사태추이,김종국,서석재,수리스트,최형우,음모설,검찰수사,일부세력,정총회장,1백,공식발표,본부장,정정보도,항의방문,83억,한보그룹,김정수의원,정태수한보,박종웅의원,수사기록,김덕룡의원,총회장,신문사,김정수,불가능",1
민주당 외부인사 영입 첫 결실,"민주당,조총재,고검장,대구고검장,영입작업,黃相九,최노석,사회단체,현대건설,정보사,문화일보,다음날,대구,황상구,황특보,대선행보,군장성,대전지검장,지지율,언론계,안기부감사실장,김상덕,안기부,광주고검장,지지율하락,중진인사,현대그룹,백기범,김문기,지도자",1
"尹, 대통령실 전직원 개별촬영…비서실장, 조회서 항상 긴장하라",[아시아경제 이기민 기자] 윤석열 대통령은 2일 대통령실 직원 조회에 처음 참석해 400여명의 직원을 일일이 격려했다... .. .. .. ..윤 대통령은 이날 오후 대통령실 2층에서 수석·비서관·행정관 등 전체 직원들과 악수하고 기념 촬영을 진행했다..'청담동 술자리' 의혹 보도 등을 언급한 뒤 가짜뉴스에 대한 발 빠른 대응을 주문한 것으로 전해졌다...,0
재방송 왜 취소됐을까,"일요스페셜,kbs,재방송,시청자,압력설,최충웅,결정전,경영회의,홍두표,홍사장,예고방송,세계여행,외국대사관,관계자,편성취소,시청률,대사관,항의전화,방송시간,언론사,노동조합,입체분석,빗발쳐,시청자들,뒷말,tv,金熹暻,kbs내부,취소,방송,이날,북한,기관,결정,편성,소문,내부",1
범죄피해자 원스톱 솔루션센터 내년 개소…한동훈 “피해자 인권이 먼저”,"범죄피해자가 경제, 법률, 심리, 복지, 금융 등 다양한 도움을 한 곳에서 받을 수 있는 ..‘범죄피해자 원스톱 솔루션센터’가 내년 7월 문을 연다... .. .. .. .. 15일 ..“저는 흉기 테러 위협 범죄의 피해자가 되어 봤고, 스토킹 범죄의 피해자가 되어 봤고, 청담동 조작·검언유착 조작 등 다수 가짜뉴스 조작 범죄의 피해자가 되어 봤다”며 ..",0
‘거부권 건의’ 방침에 간호협회 “단체행동”,"[앵커] .. .. 정부가 오늘(16일) 국무회의에서 간호법에 대한 대통령 거부권 행사를 건의하기로 하면서, 간호사 단체가 반발하고 있습니다. .. .. 단체행동 가능성까지 열어놓고 있어 결론이 어떻게 나든 의료계 갈등은 커질 것으로 보입니다. .. .. 김민경 기자가 보도합니.. 간호법에 대한 정부의 설명을 가짜뉴스 복사판에 불과하다고 비판했습니다. ..",0
미 대선 헌금수사 확대,"민주당,법무부,자료제출,클린턴,베리,리포,언론들,인도네시아,유에스에이,본격화,위원회,40여명,아칸소주,아시아,dnc,대배심,헌금자,투데,헌금자중,특별수사팀,헌금자료,모집책,수사,자금,헌금,대선,자료,요구,명령,시비",1
尹대통령 “전방위 확산 가짜뉴스가 민주주의 위협”,"윤석열 대통령은 29일 한국과 미국이 공동으로 개최한 ..‘민주주의 정상회의(S4D·Summit for Democracy ..“국제적으로는 힘에 의한 현상 변경 시도가 자유를 위협하고 있고, 온라인을 타고 전방위로 확산하는 가짜뉴스가 자유를 보장하는 민주주의를 위협하고 있다”며 자유·민주 진영 국가들 간 연대와 협력을 강조했다...‘가짜뉴스’를 꼽았다...",0
"대만, 외국 선거개입 신고하면 포상금 최대 4억원 [대만은 지금]","대만이 내년 1월 13일 총통 선거와 입법위원 선거를 앞두고 외국 선거개입 및 내기 도박 신고자에 대해 어마어마한 포상금을 지급하기로 했다... 9일 대만 최고검찰서(대검찰청).. 그러면서 감찰원은 중공 인지전, AI와 결합된 가짜뉴스, 틱톡을 통한 대만 안보 위협을 비롯해 특정 매체를 통한 중국 공산당의 침투에 이르기까지 많은 문제가 있다고 지적했다...",0
"野, '김건희 여사 명예훼손' 김의겸 고발에 무고죄 맞고소",더불어민주당은 1일 김의겸 대변인을 명예훼손 혐의로 고발한 대통령실을 무고죄로 맞고소하겠다고 밝혔다... .. .. .. .. 박성준 대변인은 이날 최고위원회 회의 후 기자들과 만나 ..당 법률위원회에서 김 대변인을 고발한 ..(대통령실) 명의자를 대상으로 오는 3일 무고죄로 고발할 예정이라고 말했다... ..'가짜뉴스'라는 대통령실 반박에 대해선 ..,0
21세기 고부가 산업 공감,"영국,서편제,대중문화,신한국당,개방적,연극인,문화관,金星女,패티김,예술전반,鄭鎭守,스필버그,대중예술,자민련,21세기,金鍾泌,金大中,국민회의,문화산업,전자오르간,트로트곡,고향무정,흥행기록,팝송,영화관,성인전용영화관,인물탐구,해방이후,이영화,연장선,결혼주례,천산",1
성폭행 허용한 날…11살 소녀도 흉기 쥐게 한 '좀비' 2년만에 또 등장,'성폭행의 날'로 선포했다는 가짜뉴스가 2년 만에 다시 유포돼 물의를 빚고 있다.....가짜뉴스가 확산했다... 해당 게시물은 지난 2021년 이미 가짜뉴스로 차단됐으나 2년 만에 ..'국가 성폭행의 날'을 만들었다라는 최초 게시물이 올라온 게 틱톡에서 빠르게 퍼지며 가짜뉴스를 양산했다.....가짜뉴스였던 것으로 판명 났다.....가짜뉴스와 연관된 실..,0
‘현철비리’ 이제 시작일뿐…',"청와대,현철,현철씨,비서실,물거품,수석회의,관계자,문종수,김용태,비서실장,두문,두문불출,불길,공황상태,당정개편,걱정속,사람들,제2,동정론,폭로사태",1
‘나는 솔로’ 16기 초토화 시킨 ‘가짜뉴스 주의보’,"‘나는 솔로’ 16기에서 ..‘가짜뉴스 주의보’가 발령된다. ..23일 방송하는 SBS 플러스, ENA 리얼 데이팅 프로그램 ..‘나는 솔로’에서는 ..‘커플 지라시’로 초토화된 ..‘솔로나라 16번지’ 로맨스 판도가 공개된다. ..이날 한 솔로녀는 한 솔로남을 따로 불러내, ..“조금 경각심을 가지고 ..(호감녀를) ..‘가짜뉴스 경계령’을 내린다. ..",0
당 대표직 놓고 갈등,"대표직,인선문제,일부선,절차상,그동안,인사들,차기대표,허주,대구,경선당시,비서실장,21세기,여의도,연구소,정책연구원,가능성,백의종군,전대불참론,대화내용,1등,개인연구소,절치상,자임,신한국당,불참론,당내외,문제점,李一金,연구원,대통령선거,모호텔,일언반구,李會昌,극비회동,대표인선,잉해,유력시,정치인",1
미 행정부­언론 대북동향 시각차,"서울,시각차,4자,미군,벌목공,로이터,대변인,국무부,니컬러스,미국,워싱턴,블라디보스토크발,시베리아,포스트지,번스,월제네바,기자들,진행중,주민들,기본합의서,한국전",1
황장엽 망명을 보는 외국언론 시각-프랑스 르몽드,"중국,공산주의,아시아,프랑스,국제사회,올브라이트,매들린,샤레트,영향력,싱가포르,첸치천,세계경제,錢其琛,돌발사태,경제적,인권침해,스탈린주의의,한국,국제법규,에르베,외무장관,중국외교부장,강대국,공산주,지도자,고립화,르몽드,양자택일,황장엽,중국지도자들,북한,망명,경제,시각,사태,사건",1
